Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,Open OU,,Close OU,
1104,61,V,Colorado,2,2,2,6,112,105,5.5,113,5.5,110
1104,62,H,Dallas,0,4,2,7,-132,-125,5.5,-133,5.5,-130
1105,1,V,Boston,1,4,2,7,-113,-120,5.5,110,5.5,105
1105,2,H,Toronto,0,0,0,0,-107,100,5.5,-130,5.5,-125
1105,3,V,Buffalo,0,2,0,3,-122,-135,5.5,-111,5.5,100
1105,4,H,Ottawa,1,1,0,2,102,115,5.5,-109,5.5,-120
1105,5,V,Winnipeg,0,0,2,2,147,130,5,-130,5,-135
1105,6,H,NewJersey,0,2,0,3,-167,-150,5,110,5,115
1105,7,V,Washington,2,0,1,3,-143,-135,5.5,-105,5.5,-105
1105,8,H,NYIslanders,0,2,3,5,123,115,5.5,-115,5.5,-115
1105,9,V,Montreal,0,2,1,3,132,130,5,-109,5,-115
1105,10,H,NYRangers,3,1,1,5,-152,-150,5,-111,5,-105
1105,11,V,Columbus,0,0,2,2,170,170,5.5,-109,5.5,-120
1105,12,H,Philadelphia,5,3,1,9,-200,-200,5.5,-111,5.5,100
1105,13,V,Anaheim,0,0,0,0,140,135,5.5,105,5.5,105
1105,14,H,Detroit,1,2,2,5,-160,-155,5.5,-125,5.5,-125
1105,15,V,St.Louis,0,0,1,1,107,100,5.5,115,5.5,120
1105,16,H,Minnesota,0,2,0,2,-127,-120,5.5,-135,5.5,-140
1105,17,V,Edmonton,0,0,2,2,107,110,5,-109,5,-125
1105,18,H,Phoenix,0,2,2,4,-127,-130,5,-111,5,105
1105,19,V,Nashville,0,1,2,4,138,140,5,-130,5,-135
1105,20,H,SanJose,0,2,1,3,-158,-160,5,110,5,115
1105,21,V,Pittsburgh,1,0,1,3,106,105,5,-120,5,-115
1105,22,H,LosAngeles,0,1,1,2,-126,-125,5,100,5,-105
1106,51,V,Dallas,3,2,0,5,-105,105,5.5,-105,5.5,105
1106,52,H,Carolina,1,0,1,2,-115,-125,5.5,-115,5.5,-125
1106,53,V,TampaBay,0,2,1,4,-110,-105,5.5,-110,5.5,-105
1106,54,H,Florida,3,0,0,3,-110,-115,5.5,-110,5.5,-115
1106,55,V,Winnipeg,0,0,0,0,148,160,5.5,110,5.5,120
1106,56,H,NYRangers,0,1,2,3,-168,-180,5.5,-130,5.5,-140
1106,57,V,Vancouver,1,4,1,6,122,115,5.5,-120,5.5,-105
1106,58,H,Chicago,1,1,0,2,-142,-135,5.5,100,5.5,-115
1106,59,V,Calgary,1,1,0,2,103,100,5.5,-105,5.5,100
1106,60,H,Colorado,1,0,0,1,-123,-120,5.5,-115,5.5,-120
1107,1,V,NYIslanders,2,0,0,2,173,160,5,-120,5,-155
1107,2,H,Boston,3,0,3,6,-193,-180,5,100,5,135
1107,3,V,LosAngeles,0,1,1,2,120,120,5,-110,5,-130
1107,4,H,SanJose,0,3,1,4,-140,-140,5,-110,5,110
1108,51,V,Winnipeg,3,1,1,5,173,190,5.5,115,5.5,105
1108,52,H,Buffalo,3,1,1,6,-203,-230,5.5,-135,5.5,-125
1108,53,V,Florida,1,2,2,5,109,105,5.5,-109,5.5,100
1108,54,H,Toronto,0,0,1,1,-129,-125,5.5,-111,5.5,-120
1108,55,V,Dallas,2,0,3,5,153,135,5.5,-109,5.5,-115
1108,56,H,Washington,1,1,0,2,-173,-155,5.5,-111,5.5,-105
1108,57,V,Carolina,1,0,1,2,119,-105,5.5,115,5.5,135
1108,58,H,NewJersey,0,1,2,3,-139,-115,5.5,-135,5.5,-155
1108,59,V,Edmonton,0,1,2,3,105,120,5,-110,5,-120
1108,60,H,Montreal,0,0,1,1,-125,-140,5,-110,5,100
1108,61,V,Colorado,0,1,1,2,150,150,5.5,-111,5.5,-120
1108,62,H,Detroit,1,2,2,5,-170,-170,5.5,-109,5.5,100
1108,63,V,Chicago,0,0,0,0,-114,-115,5.5,-109,5.5,110
1108,64,H,St.Louis,1,1,1,3,-106,-105,5.5,-111,5.5,-130
1108,65,V,Minnesota,1,1,1,3,117,110,5,-111,5,-115
1108,66,H,Calgary,0,0,0,0,-137,-130,5,-109,5,-105
1108,67,V,Nashville,2,0,1,3,105,110,5,-110,5,-115
1108,68,H,LosAngeles,2,2,0,4,-125,-130,5,-110,5,-105
1109,1,V,NYRangers,0,2,1,3,-120,-115,5.5,110,5.5,115
1109,2,H,Ottawa,0,1,1,2,100,-105,5.5,-130,5.5,-135
1109,3,V,Philadelphia,0,1,0,1,100,-120,5.5,-130,6,-125
1109,4,H,TampaBay,0,0,1,2,-120,100,5.5,110,6,105
1109,5,V,Nashville,2,1,1,4,100,-105,5,-130,5,-135
1109,6,H,Anaheim,1,1,0,2,-120,-115,5,110,5,115
1110,51,V,Edmonton,2,0,1,3,147,160,5,-120,5,-130
1110,52,H,Boston,2,2,2,6,-167,-180,5,100,5,110
1110,53,V,Chicago,2,3,1,6,-151,-160,5.5,-109,5.5,-125
1110,54,H,Columbus,1,0,2,3,131,140,5.5,-111,5.5,105
1110,55,V,Toronto,2,0,0,3,133,145,5.5,-105,5.5,-105
1110,56,H,St.Louis,0,1,1,2,-153,-165,5.5,-115,5.5,-115
1110,57,V,Florida,2,2,1,5,-114,-125,5.5,-105,5.5,105
1110,58,H,Winnipeg,0,0,2,2,-106,105,5.5,-115,5.5,-125
1110,59,V,NYIslanders,1,2,0,3,115,105,5.5,-115,5.5,-115
1110,60,H,Colorado,0,1,2,4,-135,-125,5.5,-105,5.5,-105
1110,61,V,Montreal,0,2,0,3,115,115,5,-120,5,-135
1110,62,H,Phoenix,1,0,1,2,-135,-135,5,100,5,115
1110,63,V,Minnesota,0,0,1,1,145,160,5,-125,5,-130
1110,64,H,SanJose,0,3,0,3,-165,-180,5,105,5,110
1110,65,V,Vancouver,3,0,0,3,-106,-110,5,-125,5,-130
1110,66,H,LosAngeles,0,1,1,2,-114,-110,5,105,5,110
1111,1,V,Washington,0,1,2,3,-128,-140,5,-125,5.5,120
1111,2,H,NewJersey,1,0,0,1,108,120,5,105,5.5,-140
1111,3,V,Dallas,1,0,0,1,112,125,5.5,100,5.5,120
1111,4,H,Pittsburgh,0,1,2,3,-132,-145,5.5,-120,5.5,-140
1111,5,V,Carolina,0,1,0,1,130,125,5,105,5.5,125
1111,6,H,NYRangers,1,0,4,5,-150,-145,5,-125,5.5,-145
1111,7,V,Ottawa,1,0,0,1,160,170,5.5,-110,5.5,-110
1111,8,H,Buffalo,3,0,2,5,-180,-190,5.5,-110,5.5,-110
1111,9,V,Edmonton,0,0,0,0,157,160,5.5,100,5.5,110
1111,10,H,Detroit,1,1,1,3,-177,-180,5.5,-120,5.5,-130
1111,11,V,Calgary,0,0,1,1,142,135,5.5,-111,5.5,-105
1111,12,H,Chicago,1,1,2,4,-162,-155,5.5,-109,5.5,-115
1111,13,V,Vancouver,0,0,3,3,-104,-120,5.5,105,5.5,115
1111,14,H,Anaheim,0,4,0,4,-116,100,5.5,-125,5.5,-135
1112,51,V,Buffalo,1,0,1,2,122,135,5.5,-105,5.5,105
1112,52,H,Boston,0,3,3,6,-142,-155,5.5,-115,5.5,-125
1112,53,V,Ottawa,0,2,3,5,130,125,5.5,-115,5.5,-115
1112,54,H,Toronto,1,0,1,2,-150,-145,5.5,-105,5.5,-105
1112,55,V,NewJersey,0,2,0,3,170,170,5.5,-110,5.5,120
1112,56,H,Washington,2,0,0,2,-190,-200,5.5,-110,5.5,-140
1112,57,V,Pittsburgh,0,0,3,3,-137,-125,5.5,105,5.5,120
1112,58,H,Carolina,1,2,2,5,117,105,5.5,-125,5.5,-140
1112,59,V,Dallas,1,1,0,2,122,155,5.5,-105,5.5,100
1112,60,H,Detroit,1,1,3,5,-142,-175,5.5,-115,5.5,-120
1112,61,V,Winnipeg,0,0,1,1,106,105,5.5,-135,5.5,-115
1112,62,H,Columbus,1,0,1,2,-126,-125,5.5,115,5.5,-105
1112,63,V,Montreal,1,0,0,2,133,135,5.5,105,5.5,135
1112,64,H,Nashville,0,1,0,1,-153,-155,5.5,-125,5.5,-155
1112,65,V,TampaBay,0,0,0,0,108,120,5.5,-105,5.5,105
1112,66,H,St.Louis,1,1,1,3,-128,-140,5.5,-115,5.5,-125
1112,67,V,Calgary,3,1,0,4,100,115,5.5,100,5.5,110
1112,68,H,Colorado,0,1,2,3,-120,-135,5.5,-120,5.5,-130
1112,69,V,Minnesota,0,0,2,2,132,140,5,-110,5,-105
1112,70,H,LosAngeles,1,4,0,5,-152,-160,5,-110,5,-115
1112,71,V,Phoenix,2,0,1,3,148,160,5.5,100,5.5,-105
1112,72,H,SanJose,0,0,0,0,-168,-180,5.5,-120,5.5,-115
1113,1,V,Philadelphia,1,1,1,3,-117,-125,5.5,-109,5.5,-105
1113,2,H,Florida,0,1,1,2,-103,105,5.5,-111,5.5,-115
1113,3,V,Edmonton,1,2,0,3,107,170,5,-115,5.5,115
1113,4,H,Chicago,3,2,1,6,-127,-190,5,-105,5.5,-135
1113,5,V,Minnesota,3,0,0,3,112,130,5,-111,5,-120
1113,6,H,Anaheim,0,1,1,2,-132,-150,5,-109,5,100
1113,7,V,NYIslanders,0,1,0,1,170,170,5.5,-110,5.5,-110
1113,8,H,Vancouver,1,1,2,4,-200,-200,5.5,-110,5.5,-110
1114,51,V,Philadelphia,2,2,1,5,-120,-120,5.5,-115,5.5,-125
1114,52,H,Carolina,1,1,1,3,100,100,5.5,-105,5.5,105
1114,53,V,Buffalo,0,0,2,3,-110,-120,5,-115,5,-140
1114,54,H,Montreal,0,2,0,2,-110,100,5,-105,5,120
1114,55,V,TampaBay,0,1,1,2,-140,-155,5.5,-115,5.5,-115
1114,56,H,Winnipeg,2,2,1,5,120,135,5.5,-105,5.5,-105
1115,1,V,NewJersey,0,1,2,3,170,170,5,-130,5,-110
1115,2,H,Boston,0,1,3,4,-200,-200,5,110,5,-110
1115,3,V,Phoenix,2,0,0,3,-105,100,5.5,-115,5.5,-105
1115,4,H,Toronto,0,0,2,2,-115,-120,5.5,-105,5.5,-115
1115,5,V,NYRangers,1,1,2,4,-150,-125,5,-120,5,-135
1115,6,H,NYIslanders,1,0,1,2,130,105,5,100,5,115
1115,7,V,Minnesota,0,2,2,4,-135,-115,5,-125,5,-140
1115,8,H,Columbus,2,0,0,2,115,-105,5,105,5,120
1115,9,V,Colorado,3,0,0,3,160,170,5.5,-110,5.5,-110
1115,10,H,Pittsburgh,1,1,4,6,-180,-190,5.5,-110,5.5,-110
1115,11,V,Detroit,1,0,0,1,-110,-105,5,-130,5.5,125
1115,12,H,St.Louis,1,1,0,2,-110,-115,5,110,5.5,-145
1115,13,V,Washington,0,0,1,1,-135,-120,5.5,-110,5.5,120
1115,14,H,Nashville,0,0,3,3,115,100,5.5,-110,5.5,-140
1115,15,V,Florida,2,2,2,6,115,115,5.5,115,5.5,120
1115,16,H,Dallas,0,0,0,0,-135,-135,5.5,-135,5.5,-140
1115,17,V,Ottawa,0,1,2,3,130,130,5.5,-110,5.5,105
1115,18,H,Calgary,0,1,0,1,-150,-150,5.5,-110,5.5,-125
1116,51,V,Carolina,0,0,0,0,112,110,5.5,110,5.5,120
1116,52,H,Montreal,2,2,0,4,-132,-130,5.5,-130,5.5,-140
1116,53,V,NewJersey,2,1,2,5,161,155,5,-120,5,-125
1116,54,H,Buffalo,1,0,2,3,-181,-175,5,100,5,105
1116,55,V,Chicago,0,2,3,5,112,105,5.5,-109,5.5,-120
1116,56,H,Vancouver,0,1,0,1,-132,-125,5.5,-111,5.5,100
1116,57,V,Anaheim,0,0,1,1,130,155,5,-115,5,-125
1116,58,H,LosAngeles,0,1,0,2,-150,-175,5,-105,5,105
1117,1,V,Columbus,0,1,0,1,195,190,5.5,-123,5.5,-120
1117,2,H,Boston,0,1,0,2,-225,-230,5.5,103,5.5,100
1117,3,V,Phoenix,0,0,1,1,145,135,5.5,-110,5.5,-110
1117,4,H,Philadelphia,0,1,1,2,-165,-155,5.5,-110,5.5,-110
1117,5,V,Montreal,0,2,1,3,-110,-110,5.5,115,5.5,125
1117,6,H,NYIslanders,0,4,0,4,-110,-110,5.5,-135,5.5,-145
1117,7,V,Pittsburgh,0,0,1,1,-110,-120,5.5,-110,5.5,-110
1117,8,H,TampaBay,1,1,2,4,-110,100,5.5,-110,5.5,-110
1117,9,V,Florida,1,0,0,1,125,140,5.5,115,5,-125
1117,10,H,St.Louis,1,1,2,4,-145,-160,5.5,-135,5,105
1117,11,V,Toronto,0,1,0,1,140,155,5,-135,5.5,110
1117,12,H,Nashville,1,1,2,4,-160,-175,5,115,5.5,-130
1117,13,V,Colorado,0,0,0,0,120,110,5.5,120,5.5,125
1117,14,H,Minnesota,0,0,1,1,-140,-130,5.5,-140,5.5,-145
1117,15,V,Washington,1,0,0,1,-155,-155,5.5,-110,5.5,-115
1117,16,H,Winnipeg,1,3,0,4,135,135,5.5,-110,5.5,-105
1117,17,V,Ottawa,3,1,1,5,115,115,5.5,105,5.5,120
1117,18,H,Edmonton,0,1,1,2,-135,-135,5.5,-125,5.5,-140
1117,19,V,LosAngeles,0,2,3,5,-105,-115,5,-120,5,-125
1117,20,H,Anaheim,0,1,2,3,-115,-105,5,100,5,105
1117,21,V,Detroit,1,0,1,2,115,115,5.5,-110,5.5,100
1117,22,H,SanJose,1,3,1,5,-135,-135,5.5,-110,5.5,-120
1118,51,V,Buffalo,1,0,0,1,-133,-130,5.5,-115,5.5,-110
1118,52,H,Carolina,0,0,0,0,113,110,5.5,-105,5.5,-110
1118,53,V,Dallas,0,0,0,0,-125,-115,5.5,-115,5.5,-115
1118,54,H,Colorado,1,0,2,3,105,-105,5.5,-105,5.5,-105
1118,55,V,Chicago,1,1,0,2,-133,-120,5.5,-105,5.5,100
1118,56,H,Calgary,1,3,1,5,113,100,5.5,-115,5.5,-120
1119,1,V,Philadelphia,1,1,2,4,-149,-155,5.5,-123,5.5,-125
1119,2,H,Winnipeg,3,2,1,6,129,135,5.5,103,5.5,105
1119,3,V,Detroit,1,2,1,4,101,105,5,-125,5,-140
1119,4,H,LosAngeles,1,0,0,1,-121,-125,5,105,5,120
1119,5,V,Phoenix,1,2,1,4,128,115,5.5,-106,5.5,115
1119,6,H,Buffalo,1,1,0,2,-148,-135,5.5,-114,5.5,-135
1119,7,V,Washington,1,0,0,1,-140,-160,5.5,-108,5.5,-105
1119,8,H,Toronto,2,4,1,7,120,140,5.5,-112,5.5,-115
1119,9,V,NYRangers,0,0,0,0,-106,-110,5,-114,5,-125
1119,10,H,Montreal,1,1,2,4,-114,-110,5,-106,5,105
1119,11,V,Boston,3,0,3,6,-151,-155,5.5,-105,5.5,105
1119,12,H,NYIslanders,0,0,0,0,131,135,5.5,-115,5.5,-125
1119,13,V,NewJersey,0,3,1,4,118,115,5.5,117,5.5,130
1119,14,H,TampaBay,0,0,2,2,-138,-135,5.5,-137,5.5,-150
1119,15,V,Pittsburgh,1,1,0,2,-120,-120,5.5,103,5.5,125
1119,16,H,Florida,1,1,1,3,100,100,5.5,-123,5.5,-145
1119,17,V,Columbus,0,2,1,4,176,170,5,-140,5,-145
1119,18,H,Nashville,1,1,1,3,-196,-200,5,120,5,125
1119,19,V,St.Louis,1,0,1,2,-109,-125,5,-122,5,-120
1119,20,H,Minnesota,0,1,1,3,-111,105,5,102,5,100
1119,21,V,SanJose,1,2,1,4,-125,-150,5.5,-107,5.5,-105
1119,22,H,Dallas,0,0,1,1,105,130,5.5,-113,5.5,-115
1119,23,V,Chicago,1,1,0,2,-122,-135,5.5,103,5.5,115
1119,24,H,Edmonton,5,3,1,9,102,115,5.5,-123,5.5,-135
1120,51,V,Toronto,0,0,2,2,134,135,5.5,-110,5.5,-115
1120,52,H,Carolina,1,1,1,3,-154,-155,5.5,-110,5.5,-105
1120,53,V,SanJose,1,2,1,4,-135,-130,5.5,-110,5.5,-115
1120,54,H,Colorado,1,0,0,1,115,110,5.5,-110,5.5,-105
1120,55,V,Detroit,1,2,1,4,-120,-120,5.5,-105,5.5,105
1120,56,H,Anaheim,0,2,0,2,100,100,5.5,-115,5.5,-125
1120,57,V,Ottawa,0,0,1,1,160,170,5.5,-110,5.5,-120
1120,58,H,Vancouver,0,1,0,2,-180,-190,5.5,-110,5.5,100
1121,1,V,Carolina,2,2,0,4,170,180,6,-105,6,115
1121,2,H,Philadelphia,0,2,0,2,-190,-210,6,-115,6,-135
1121,3,V,NYIslanders,0,0,0,0,170,210,5.5,105,5.5,-105
1121,4,H,Pittsburgh,2,2,1,5,-200,-250,5.5,-125,5.5,-115
1121,5,V,Phoenix,1,1,1,3,123,140,5.5,-110,5.5,115
1121,6,H,Washington,0,2,2,4,-143,-160,5.5,-110,5.5,-135
1121,7,V,Calgary,0,1,0,1,-107,-120,5.5,100,5.5,110
1121,8,H,Columbus,2,1,1,4,-113,100,5.5,-120,5.5,-130
1121,9,V,Boston,1,0,0,1,-132,-140,5.5,115,5.5,135
1121,10,H,Montreal,0,0,0,0,112,120,5.5,-135,5.5,-155
1121,11,V,NewJersey,3,0,0,3,105,110,5,-130,5,-115
1121,12,H,Florida,0,2,2,4,-125,-130,5,110,5,-105
1121,13,V,Edmonton,0,1,0,1,125,125,5.5,110,5.5,125
1121,14,H,Dallas,1,2,1,4,-145,-145,5.5,-130,5.5,-145
1122,51,V,Toronto,3,1,3,7,123,150,5.5,-125,5.5,-125
1122,52,H,TampaBay,1,0,0,1,-143,-170,5.5,105,5.5,105
1122,53,V,LosAngeles,0,1,2,3,105,105,5,-125,5,-120
1122,54,H,St.Louis,1,0,1,2,-125,-125,5,105,5,100
1122,55,V,Edmonton,3,0,3,6,140,170,5,-135,5,-130
1122,56,H,Nashville,0,0,2,2,-160,-200,5,115,5,110
1123,1,V,Boston,0,2,1,4,-122,-125,5.5,105,5.5,115
1123,2,H,Buffalo,2,1,0,3,102,105,5.5,-125,5.5,-135
1123,3,V,Columbus,0,0,1,1,160,140,5,-135,5,-140
1123,4,H,NewJersey,0,1,0,2,-180,-160,5,115,5,120
1123,5,V,Philadelphia,1,1,1,4,-156,-150,5.5,-135,5.5,-130
1123,6,H,NYIslanders,3,0,0,3,136,130,5.5,115,5.5,110
1123,7,V,St.Louis,1,0,1,3,160,160,5.5,100,5.5,130
1123,8,H,Pittsburgh,0,0,2,2,-180,-180,5.5,-120,5.5,-150
1123,9,V,Winnipeg,2,0,1,3,179,170,5.5,-115,5.5,-115
1123,10,H,Washington,2,1,0,4,-199,-200,5.5,-105,5.5,-105
1123,11,V,Montreal,0,1,2,4,102,-115,5,-135,5,-135
1123,12,H,Carolina,2,0,1,3,-122,-105,5,115,5,115
1123,13,V,Calgary,0,2,1,3,160,150,5.5,100,5.5,110
1123,14,H,Detroit,1,1,3,5,-180,-170,5.5,-120,5.5,-130
1123,15,V,NYRangers,0,1,0,1,-105,-110,5,-115,5,-120
1123,16,H,Florida,1,1,0,2,-115,-110,5,-105,5,100
1123,17,V,Nashville,1,0,1,2,100,-105,5,-115,5,-115
1123,18,H,Minnesota,0,0,3,3,-120,-115,5,-105,5,-105
1123,19,V,LosAngeles,0,2,0,2,-104,-110,5,-120,5,-125
1123,20,H,Dallas,0,0,2,3,-116,-110,5,100,5,105
1123,21,V,Anaheim,1,0,1,2,130,120,5,-135,5,-140
1123,22,H,Phoenix,2,1,1,4,-150,-140,5,115,5,120
1123,23,V,Vancouver,1,1,1,3,-118,-130,5.5,-109,5.5,-110
1123,24,H,Colorado,0,0,0,0,-102,110,5.5,-111,5.5,-110
1123,25,V,Chicago,0,0,0,0,117,120,5.5,-115,5.5,-125
1123,26,H,SanJose,0,1,0,1,-137,-140,5.5,-105,5.5,105
1125,51,V,Detroit,1,1,0,3,130,115,5.5,-105,5.5,100
1125,52,H,Boston,0,1,1,2,-150,-135,5.5,-115,5.5,-120
1125,53,V,NewJersey,0,1,0,1,-125,-125,5,-125,5,-140
1125,54,H,NYIslanders,0,0,0,0,105,105,5,105,5,120
1125,55,V,Montreal,1,0,0,1,140,120,5.5,-110,5.5,-105
1125,56,H,Philadelphia,0,3,0,3,-160,-140,5.5,-110,5.5,-115
1125,57,V,Edmonton,2,1,2,5,125,120,5,-115,5,-120
1125,58,H,Minnesota,1,1,0,2,-145,-140,5,-105,5,100
1125,59,V,NYRangers,0,4,2,6,125,120,5.5,105,5.5,110
1125,60,H,Washington,0,2,1,3,-145,-140,5.5,-125,5.5,-130
1125,61,V,Chicago,2,0,4,6,-130,-135,5.5,-110,5.5,-105
1125,62,H,Anaheim,3,1,1,5,110,115,5.5,-110,5.5,-115
1125,63,V,Ottawa,1,1,1,3,190,190,5.5,-115,5.5,-110
1125,64,H,Pittsburgh,4,1,1,6,-220,-230,5.5,-105,5.5,-110
1125,65,V,Buffalo,0,1,0,1,-135,-135,5.5,-110,5.5,-105
1125,66,H,Columbus,2,3,0,5,115,115,5.5,-110,5.5,-115
1125,67,V,Winnipeg,1,1,1,3,115,120,5.5,-120,5.5,-120
1125,68,H,Carolina,0,1,0,1,-135,-140,5.5,100,5.5,100
1125,69,V,TampaBay,0,0,1,2,115,115,5.5,-110,5.5,-105
1125,70,H,Florida,0,1,0,1,-135,-135,5.5,-110,5.5,-115
1125,71,V,Calgary,0,0,0,0,145,140,5,-125,5,-135
1125,72,H,St.Louis,1,0,1,2,-165,-160,5,105,5,115
1125,73,V,Toronto,2,0,1,4,105,110,5.5,-110,5.5,-110
1125,74,H,Dallas,1,1,1,3,-125,-130,5.5,-110,5.5,-110
1125,75,V,Vancouver,0,3,2,5,-110,-120,5.5,-110,5.5,105
1125,76,H,Phoenix,0,0,0,0,-110,100,5.5,-110,5.5,-125
1126,1,V,NYIslanders,1,1,1,3,157,140,5,-130,5,-135
1126,2,H,NewJersey,0,1,1,2,-177,-160,5,110,5,115
1126,3,V,Philadelphia,0,0,0,0,-105,110,5.5,-111,5.5,-105
1126,4,H,NYRangers,0,1,1,2,-115,-130,5.5,-109,5.5,-115
1126,5,V,Edmonton,1,1,0,2,105,105,5.5,-105,5.5,100
1126,6,H,Colorado,1,0,4,5,-125,-125,5.5,-115,5.5,-120
1126,7,V,Winnipeg,2,0,0,2,190,200,5.5,-120,5.5,-120
1126,8,H,Boston,1,2,1,4,-220,-240,5.5,100,5.5,100
1126,9,V,Washington,0,1,0,1,-105,-110,5.5,-120,5.5,-110
1126,10,H,Buffalo,2,1,2,5,-115,-110,5.5,100,5.5,-110
1126,11,V,Pittsburgh,1,1,1,4,-125,-140,5,-135,5,-130
1126,12,H,Montreal,2,1,0,3,105,120,5,115,5,110
1126,13,V,Florida,0,0,1,1,110,110,5.5,-110,5.5,100
1126,14,H,TampaBay,1,3,1,5,-130,-130,5.5,-110,5.5,-120
1126,15,V,Nashville,0,0,1,1,130,120,5.5,115,5.5,120
1126,16,H,Detroit,1,2,1,4,-150,-140,5.5,-135,5.5,-140
1126,17,V,Dallas,0,0,0,0,130,120,5,-135,5,-140
1126,18,H,Phoenix,1,1,1,3,-150,-140,5,115,5,120
1126,19,V,Vancouver,1,2,0,3,120,125,5.5,-110,5.5,105
1126,20,H,SanJose,1,0,1,2,-140,-145,5.5,-110,5.5,-125
1126,21,V,Chicago,1,1,0,2,105,105,5.5,105,5.5,110
1126,22,H,LosAngeles,0,1,0,1,-125,-125,5.5,-125,5.5,-130
1127,51,V,Carolina,1,0,2,3,106,120,5.5,-110,5.5,-105
1127,52,H,Ottawa,2,1,1,4,-126,-140,5.5,-110,5.5,-115
1127,53,V,St.Louis,0,1,1,2,-130,-125,5.5,105,5.5,120
1127,54,H,Columbus,0,1,0,1,110,105,5.5,-125,5.5,-140
1127,55,V,Calgary,3,0,2,5,113,110,5,-120,5,-110
1127,56,H,Minnesota,2,0,0,2,-133,-130,5,100,5,-110
1127,57,V,Toronto,2,1,2,5,-104,110,5.5,-125,5.5,-120
1127,58,H,Anaheim,1,0,1,2,-116,-130,5.5,105,5.5,100
1128,1,V,TampaBay,0,1,0,1,-105,-105,5.5,105,5.5,130
1128,2,H,Minnesota,0,2,1,3,-115,-115,5.5,-125,5.5,-150
1128,3,V,Dallas,1,0,2,3,115,110,5.5,-110,5.5,-105
1128,4,H,Colorado,0,0,1,1,-135,-130,5.5,-110,5.5,-115
1128,5,V,Nashville,0,1,1,2,-115,-105,5,-110,5,-140
1128,6,H,Edmonton,1,0,0,1,-105,-115,5,-110,5,120
1128,7,V,SanJose,0,0,0,0,-110,-115,5,-125,5,-130
1128,8,H,LosAngeles,1,1,0,2,-110,-105,5,105,5,110
1129,51,V,NYIslanders,1,0,1,2,170,150,5.5,100,5.5,100
1129,52,H,Buffalo,0,0,1,1,-190,-170,5.5,-120,5.5,-120
1129,53,V,Florida,0,1,2,3,-120,-105,5.5,100,5.5,115
1129,54,H,Carolina,0,1,0,1,100,-115,5.5,-120,5.5,-135
1129,55,V,St.Louis,1,1,0,2,115,120,5.5,-105,5.5,120
1129,56,H,Washington,1,0,0,1,-135,-140,5.5,-115,5.5,-140
1129,57,V,Pittsburgh,1,1,1,3,-104,-120,5,-120,5,-135
1129,58,H,NYRangers,0,4,0,4,-116,100,5,100,5,115
1129,59,V,Ottawa,1,2,3,6,110,105,6,-110,6,105
1129,60,H,Winnipeg,0,2,2,4,-130,-125,6,-110,6,-125
1129,61,V,Phoenix,1,1,2,4,122,130,6,105,5.5,-115
1129,62,H,Chicago,0,0,1,1,-142,-150,6,-125,5.5,-105
1129,63,V,Nashville,0,0,0,0,-106,110,5,-115,5,-110
1129,64,H,Calgary,1,0,0,1,-114,-130,5,-105,5,-110
1129,65,V,Columbus,0,0,1,1,185,190,5.5,-110,5.5,105
1129,66,H,Vancouver,2,0,2,4,-215,-220,5.5,-110,5.5,-125
1130,1,V,Boston,1,2,3,6,-135,-160,5.5,-114,5.5,-115
1130,2,H,Toronto,1,1,1,3,115,140,5.5,-106,5.5,-105
1130,3,V,TampaBay,0,2,0,2,150,170,5.5,-110,5.5,-105
1130,4,H,Detroit,2,0,2,4,-170,-200,5.5,-110,5.5,-115
1130,5,V,NewJersey,0,1,0,1,-104,-115,5,-115,5,-125
1130,6,H,Colorado,3,0,3,6,-116,-105,5,-105,5,105
1130,7,V,Minnesota,0,2,0,3,106,100,5,-110,5,-115
1130,8,H,Edmonton,1,1,0,2,-126,-120,5,-110,5,-105
1130,9,V,Montreal,1,0,0,1,-115,100,5.5,112,5.5,125
1130,10,H,Anaheim,1,1,2,4,-105,-120,5.5,-132,5.5,-145
1201,51,V,Pittsburgh,1,0,1,2,-105,-125,5.5,-109,5.5,100
1201,52,H,Washington,0,1,0,1,-115,105,5.5,-111,5.5,-120
1201,53,V,NYRangers,1,3,1,5,-127,-120,5,-135,5,-145
1201,54,H,Carolina,2,1,0,3,107,100,5,115,5,125
1201,55,V,Ottawa,1,0,1,2,106,110,5.5,-113,5.5,-105
1201,56,H,Dallas,1,0,2,3,-126,-130,5.5,-107,5.5,-115
1201,57,V,Phoenix,0,0,0,0,-120,-125,5.5,-113,5.5,-105
1201,58,H,Winnipeg,1,0,0,1,100,105,5.5,-107,5.5,-115
1201,59,V,Columbus,1,0,2,4,137,120,5,-134,5,-140
1201,60,H,Calgary,1,1,1,3,-157,-140,5,114,5,120
1201,61,V,Nashville,3,2,1,6,128,150,5,-115,5,-125
1201,62,H,Vancouver,1,4,0,5,-148,-170,5,-105,5,105
1201,63,V,Florida,0,1,0,1,121,140,5,-120,5,-120
1201,64,H,LosAngeles,1,1,0,2,-141,-160,5,100,5,100
1201,65,V,Montreal,1,1,1,3,148,170,5.5,127,5.5,130
1201,66,H,SanJose,1,1,1,4,-168,-200,5.5,-147,5.5,-150
1202,1,V,Detroit,3,0,1,4,-110,-135,5.5,-110,5.5,100
1202,2,H,Buffalo,0,0,1,1,-110,115,5.5,-110,5.5,-120
